CustomerID,StoreNumber,CustomerSegment,Responder,FirstName,LastName,Address,City,State,Zip,Lat,Lon,StoreId,Direction,DriveTime,DriveDistanceMiles,RowCount
1389,102," Corporate",No,KAY,BISHOP,9766 STONEBRIAR LN,PARKER,CO,80134,39.5391637509973,-104.800372478286,102,NE,12.56,6.37,
1404,102," Corporate",No,SUZANNE,FARRELL,9562 SARA GULCH CIR,PARKER,CO,80138,39.4941257224677,-104.705046385075,102,N,18.75,8.4,
1405,102," Corporate",No,NATASHA,DAY,2552 S OLATHE WAY,AURORA,CO,80013,39.6704897265498,-104.79376612153,102,SE,21.81,12.56,
1441,102," Corporate",No,REBECCA,HOLLINGSWORTH,8911 PRICKLY PEAR CIR,PARKER,CO,80134,39.5546353965077,-104.782519202923,102,NE,8.48,4.8,
1463,102," Consumer",No,KELLY,CARLSON,59 CORAL PL,ENGLEWOOD,CO,80111,39.6212844695694,-104.884624914628,102,E,20.14,15.15,
1466,102," Small Business",No,LEORA,HEATH,12077 S WANDERLUST WAY,PARKER,CO,80138,39.4970533844484,-104.7384475008,102,N,21.55,9.4,
1544,102," Corporate",No,YEVGENIYA,BELONGIA,22940 E ROXBURY DR,AURORA,CO,80016,39.5863954600009,-104.720483940708,102,SW,2.37,0.59,
1616,102," Small Business",Yes,MEGHAN,CHESLEY,21661 E ROWLAND PL,AURORA,CO,80016,39.587710529633,-104.736378218773,102,SE,4.51,1.52,
1676,102," Small Business",Yes,CAITLIN,CASH,7117 S VERSAILLES ST,AURORA,CO,80016,39.5879335804685,-104.723960403525,102,S,2.25,0.71,
1796,102," Corporate",Yes,SUNNY,LINNEBAUR,22573 E FROST PL,AURORA,CO,80016,39.5843089648582,-104.725533880437,102,S,4.22,1.09,
1847,102," Corporate",No,HEATHER,MCDONALD,3807 S ANDES WAY,AURORA,CO,80013,39.647402818244,-104.771689135468,102,SE,15,8.6,
1921,102," Small Business",No,BETSY,MIXSON-KOMINSKY,20784 E PEAKVIEW PL,AURORA,CO,80016,39.5989551441266,-104.74634199857,102,SE,8.42,2.82,
1940,102," Corporate",Yes,DEANNE,CARDIN,7354 S CATAWBA WAY,AURORA,CO,80016,39.5853757059434,-104.710654108855,102,W,5.13,1.61,
1971,102," Corporate",No,KARINA,TAYLOR,22385 QUAIL RUN DR,PARKER,CO,80138,39.5171771122138,-104.724663064428,102,N,18.51,9.39,
2020,102," Home Office",No,CAROL,HINES,921 S QUINTERO CT,AURORA,CO,80017,39.7001117579816,-104.787022012164,102,S,20.19,12.75,
2178,102," Small Business",No,JEWELL,LOFTON,17321 E MANSFIELD AVE,AURORA,CO,80013,39.6457306606122,-104.787106299801,102,SE,16.18,9.07,
2181,102," Small Business",No,KIMBERLY,WIATRAK,22021 E PRENTICE PL,AURORA,CO,80015,39.6186771649761,-104.73187511868,102,S,10.9,4.59,
2187,102," Corporate",No,TRACY,WILLIAMS,24562 E DAVIES WAY,AURORA,CO,80016,39.5903990547238,-104.70230711237,102,SW,5.77,1.9,
2188,102," Corporate",No,LOMA,ANDERSON,774 ALTAIR DR,LONE TREE,CO,80124,39.5555579484398,-104.897585614589,102,E,18.4,12.88,
2204,102," Home Office",No,ASHLEY,MCEACHRON,18864 E MILAN PL,AURORA,CO,80013,39.6461358689647,-104.768480168447,102,SE,15.58,8.16,
2262,102," Corporate",No,LYNN,WINTERS,16577 SWEETBRUSH DR,PARKER,CO,80134,39.5310725551108,-104.797541945199,102,NE,11.78,6.6,
2289,102," Home Office",No,LORI,OGATA-SAKUOKA,24723 E PARK CRESCENT DR,AURORA,CO,80016,39.5850217308443,-104.700582728508,102,W,5.5,2.33,
2317,102," Small Business",No,CAROL,FULLER,1051 S GENEVA ST,DENVER,CO,80247,39.6973742857143,-104.86847822648,102,SE,30.58,24.31,
2379,102," Small Business",No,KAREN,KINCANNON,5133 S LIVERPOOL WAY,AURORA,CO,80015,39.6224408634112,-104.74601531469,102,S,13.68,7.55,
2406,102," Consumer",No,STACY,CALLAS,10363 CRIMSON CT,PARKER,CO,80134,39.5275523210243,-104.801218974146,102,NE,14.08,7.18,
2409,102," Small Business",No,RACHEL,LYNCH,23763 E EADS DR,AURORA,CO,80016,39.5580151034881,-104.712559645221,102,N,7.39,2.31,
2429,102," Home Office",Yes,JENNIFER,KRIEGER,23954 E KETTLE PL,AURORA,CO,80016,39.5762449932002,-104.71059643738,102,NW,5,1.68,
2435,102," Consumer",No,LINDA,GRIVICH,11862 MEADOWOOD LN,PARKER,CO,80138,39.5008265148741,-104.753883150393,102,N,17.57,8.62,
2468,102," Home Office",No,KERRY,COSBY,19053 E MANSFIELD DR,AURORA,CO,80013,39.6468791769381,-104.7656366455,102,SE,15.6,8.16,
2483,102," Corporate",No,MARGARET,DUDLEY,19366 E GREENWOOD PL,AURORA,CO,80013,39.6559583888039,-104.762021043463,102,S,16.29,8.61,
2601,102," Corporate",No,NANCY,ROBERTS,16780 ROLLING HILLS PL,PARKER,CO,80134,39.5032313499075,-104.795483775843,102,NE,15.06,8.52,
2699,102," Corporate",No,MARIA,SANUSI,24616 E FLORIDA AVE,AURORA,CO,80018,39.6894564083402,-104.701989239084,102,S,14.89,9.93,
2708,102," Consumer",No,KIMBE,FLEMING,1610 S PITKIN ST,AURORA,CO,80017,39.6883954858818,-104.787344213972,102,SE,21.32,12.51,
2790,102," Corporate",Yes,SUSAN,MARCUS,24524 E FROST DR,AURORA,CO,80016,39.5861140374915,-104.700049621739,102,W,5.14,2.21,
2815,102," Corporate",No,REBECCA,HOLDEN,21701 SILVER MEADOW LN,PARKER,CO,80138,39.5168481202562,-104.735692905871,102,N,15.72,8.54,
2831,102," Home Office",No,JOJO,BORBON,1501 S BUCKLEY WAY,AURORA,CO,80017,39.6882931624607,-104.79063792154,102,SE,19.9,12.84,
2843,102," Corporate",No,CRIS,VETETO,10895 OMAHA LN,PARKER,CO,80138,39.5145137804472,-104.738517266573,102,N,16.15,8.46,
2866,102," Corporate",No,JANICE,NAPPER,2636 S DANUBE WAY,AURORA,CO,80013,39.6713102435549,-104.765434560622,102,S,16.27,10.85,
2869,102," Corporate",Yes,SWETHA,INTURI,22463 E WEAVER DR,AURORA,CO,80016,39.5998310878577,-104.726219737766,102,S,7.68,2.07,
2908,102," Home Office",Yes,KAREN,CRIGLER,8191 S CATAWBA CT,AURORA,CO,80016,39.567525005823,-104.710414936516,102,NW,6.08,1.88,
2974,102," Home Office",Yes,USHA,CHERUKURI,22024 E HINSDALE AVE,AURORA,CO,80016,39.5814842798504,-104.730840987657,102,E,6.99,1.5,
2994,102," Small Business",No,CODY,COWLES,20433 E GIRARD DR,AURORA,CO,80013,39.6560874226338,-104.749977510638,102,S,14.27,8.07,
2998,102," Corporate",No,SHERYL,CLEAR,17011 BENNETT DR,PARKER,CO,80134,39.5265034215715,-104.791670323233,102,NE,13.36,7.21,
3010,102," Corporate",No,TRACY,MAHNKEN,10743 LONGS WAY,PARKER,CO,80138,39.5206792498738,-104.761583848808,102,NE,11.53,6.69,
3046,102," Small Business",No,DANIELA,SIMON,15692 E JEFFERSON AVE,AURORA,CO,80013,39.6509060090258,-104.805281793284,102,SE,22.08,8.7,
3083,102," Small Business",No,JENNIFER,PHILLIPS,4889 STREAMBED TRL,PARKER,CO,80134,39.4334155252148,-104.776597566628,102,N,24.35,13.68,
3110,102," Small Business",No,LAURA,JACOBS,12652 N TOMAHAWK RD,PARKER,CO,80138,39.5466952571052,-104.69826767111,102,NW,10.43,4.39,
3123,102," Home Office",No,MARISSA,KELLY,3667 S WACO ST,AURORA,CO,80013,39.6503967566607,-104.777557514523,102,SE,17.55,8.98,
3191,102," Corporate",No,MANDI,SOLAT,20517 E CALEY PL,AURORA,CO,80016,39.600868107454,-104.751968195409,102,SE,9.24,3.35,
3211,102," Corporate",No,MITRA,SABET,17487 E RICE CIR,AURORA,CO,80015,39.6341216308214,-104.785176352054,102,SE,17,9.25,
3225,102," Small Business",No,RANDI,AUGUSTINE,7009 S TAMARAC CT,ENGLEWOOD,CO,80112,39.5890692047845,-104.894965042197,102,E,19.29,12.83,
3258,102," Consumer",No,JOYCE,GRIFFIN,13901 E MARINA DR,AURORA,CO,80014,39.6631184634949,-104.827938427966,102,SE,25.25,14.59,
3369,102," Home Office",No,SALLY,GIBSON,6211 S BILLINGS WAY,ENGLEWOOD,CO,80111,39.6034074176422,-104.828694008905,102,E,16.52,7.08,
3371,102," Home Office",No,SHARON,POST,9498 LA COSTA LN,LONE TREE,CO,80124,39.5436686305109,-104.899645708616,102,E,21.13,13.31,
16,103," Small Business",No,JEANNINE,QUINLAN,5400 SHERIDAN BLVD,ARVADA,CO,80002,39.7940857151194,-105.052900133329,103,N,14.2,5.99,
35,103," Small Business",Yes,VALERIE,GINSBURG,2100 16TH ST,DENVER,CO,80202,39.7548711033971,-105.004777494631,103,NW,23.17,11.86,
40,103," Corporate",No,CHARLENE,MCLEOD,8192 W 81ST DR,ARVADA,CO,80005,39.8422976596147,-105.087932689214,103,NE,5.09,1.83,
45,103," Home Office",No,ANNE,JUENEMANN,408 CYPRESS ST,BROOMFIELD,CO,80020,39.9091659985055,-105.06373945783,103,S,15.25,6.11,
52,103," Corporate",No,SARAH,TOMMER,7130 SIMMS ST,ARVADA,CO,80004,39.8250851862873,-105.12832044967,103,NE,11.98,5.03,
56,103," Consumer",Yes,NAOMI,SALAMAN,4551 W 89TH WAY,WESTMINSTER,CO,80031,39.8596447007525,-105.045797816577,103,W,8.24,2.63,
63,103," Corporate",No,SUSAN,POPA,11921 W 76TH DR,ARVADA,CO,80005,39.8396684404781,-105.130708558465,103,E,11.71,4.1,
74,103," Small Business",No,JUDITH,LONG,10166 OWENS DR,BROOMFIELD,CO,80021,39.8800606199541,-105.122286304189,103,SE,8.34,3.58,
102,103," Consumer",Yes,DOROTHY,COLE,6561 WELCH CT,ARVADA,CO,80004,39.8162331330442,-105.139979151806,103,NE,16.91,6.34,
103,103," Consumer",No,VIONE,JOHANSON,11625 COMMUNITY CENTER DR,DENVER,CO,80233,39.9076292226308,-104.987558772279,103,SW,20.1,8.24,
157,103," Corporate",No,SHAWNA,SISNEROS,7590 WOLFF ST,WESTMINSTER,CO,80030,39.8343545848259,-105.048169796956,103,NW,10.19,3.37,
182,103," Small Business",No,RENATA,HIGGINS,201 HEMLOCK ST,BROOMFIELD,CO,80020,39.9172791482612,-105.080628794018,103,S,14.4,5.99,
190,103," Corporate",No,JAIME,MCCOWEN,1565 CALIFORNIA ST,DENVER,CO,80202,39.7449557461848,-104.992734965722,103,NW,30.98,12.54,
221,103," Home Office",No,KERRI,MARTIN,8712 INDEPENDENCE WAY,ARVADA,CO,80005,39.8544647332448,-105.103700632796,103,E,4.62,1.61,
251,103," Corporate",No,BARBARA,SCHAMP,7233 DEFRAME CT,ARVADA,CO,80005,39.8285632301741,-105.154834945772,103,NE,14.63,5.98,
262,103," Home Office",No,PEGGY,GAUTHIER,2137 ZINNIA ST,GOLDEN,CO,80401,39.7489568772387,-105.145505527639,103,NE,23.13,11.02,
264,103," Home Office",No,JODY,HARRIS,1955 ULSTER ST,DENVER,CO,80220,39.7470355555556,-104.894208354878,103,NW,30.9,15.86,
267,103," Corporate",No,KRISTEN,LORENZ,9520 OSCEOLA ST,WESTMINSTER,CO,80031,39.8693994511112,-105.038036023831,103,SW,9.67,3.06,
292,103," Small Business",No,PATRICIA,BIGGERS,10661 HOLLAND ST,BROOMFIELD,CO,80021,39.8888003192451,-105.101224494297,103,SE,7.81,3.08,
313,103," Corporate",Yes,KIMBERLY,GRIEBLING,12306 W 81ST DR,ARVADA,CO,80005,39.8441850790428,-105.137127996188,103,E,12.01,4.63,
318,103," Corporate",No,DELLA,SANDOVAL,1020 BRONCO RD,DENVER,CO,80221,39.8294090880653,-104.999483344654,103,NW,15.54,6.85,
319,103," Corporate",No,VELIA,REYES,7776 QUAY ST,ARVADA,CO,80003,39.8381713136834,-105.072102193921,103,N,6.88,2.2,
329,103," Home Office",No,CHEELU,VUE,8751 DOVER CIR,ARVADA,CO,80005,39.8555977140739,-105.095025812919,103,E,4.97,1.24,
332,103," Home Office",No,SVETLANA,PETERSON,1958 E 102ND CIR,DENVER,CO,80229,39.8821300123451,-104.963358705779,103,W,25.44,8.68,
370,103," Corporate",No,CONNIE,SUTTON,12076 LEYDEN CT,BRIGHTON,CO,80602,39.9155467341202,-104.914248990658,103,SW,29.14,15.92,
374,103," Small Business",No,LADONNA,PETERS,5390 W 80TH AVE,ARVADA,CO,80003,39.8415728674084,-105.055205714286,103,NW,5.79,2.44,
385,103," Corporate",No,JESSICA,SMITH,9662 W 89TH CIR,BROOMFIELD,CO,80021,39.8574728674084,-105.103512222222,103,E,4.92,1.63,
395,103," Corporate",Yes,ROSE,SMITH,6843 TELLER CT,ARVADA,CO,80003,39.8213987695029,-105.077518547739,103,N,9.37,3.34,
411,103," Consumer",No,JOLENE,ROSE-PACHECO,9956 CLARK DR,DENVER,CO,80260,39.8770536839829,-104.992101757047,103,W,19.16,6.03,
415,103," Consumer",Yes,VIRGINIA,MANGAN,8734 CHASE DR,ARVADA,CO,80003,39.8548015851419,-105.071036605672,103,W,2.12,0.45,
419,103," Small Business",No,JANEIL,MILLER,2978 W 119TH AVE,DENVER,CO,80234,39.9115108587694,-105.024776766098,103,SW,15.36,6.58,
438,103," Corporate",No,SUZANNE,HALGREN,11388 EATON WAY,BROOMFIELD,CO,80020,39.9032671325916,-105.06101,103,S,14.31,4.87,
472,103," Consumer",No,ILENE,BRYCE,13867 LEXINGTON PL,BROOMFIELD,CO,80023,39.9479958087326,-105.001188802472,103,SW,27.68,12.23,
489,103," Corporate",No,ANDREA,JARVIS,13980 MONROE ST,BRIGHTON,CO,80602,39.9494892811888,-104.945217931708,103,SW,29.89,13.64,
491,103," Consumer",Yes,TAMMY,ANCKNER,10015 W 81ST CIR,ARVADA,CO,80005,39.846956017208,-105.110493815805,103,E,7.08,2.55,
528,103," Home Office",No,DEBBY,PRICKETT,8440 BENTON ST,ARVADA,CO,80003,39.8502183494151,-105.055821377324,103,W,7.49,2.19,
534,103," Corporate",Yes,MAUREEN,BISIO,6327 W 93RD AVE,WESTMINSTER,CO,80031,39.8659276206022,-105.067121565764,103,SW,4.92,1.17,
539,103," Small Business",No,JILL,LEISTIKOW,12932 GRANT CIR E,THORNTON,CO,80241,39.9336620820378,-104.98574854259,103,SW,25.6,10.43,
540,103," Small Business",No,MARY,LIVESAY,8500 W 106TH AVE,BROOMFIELD,CO,80021,39.8888028674084,-105.092738316663,103,S,7.93,3.49,
544,103," Home Office",No,CHRISTINA,NOEL,2210 UPHAM ST,DENVER,CO,80214,39.74976921875,-105.077691638045,103,N,22.82,8.5,
546,103," Corporate",No,TAMI,HARMS,4700 DIXON DR,WESTMINSTER,CO,80031,39.8532062842266,-105.047048672556,103,W,9.54,2.89,
549,103," Corporate",No,DOLLY,JELINSKE,8215 GARLAND DR,ARVADA,CO,80005,39.8459477524152,-105.101311788173,103,NE,7.31,2.22,
583,103," Corporate",No,PAULA,CUSICK,8371 MASON CIR,WESTMINSTER,CO,80031,39.8489120339315,-105.041624642157,103,W,11.74,3.88,
588,103," Corporate",No,HALEY,GIBBONS,9621 W 56TH PL,ARVADA,CO,80002,39.7993462851841,-105.106572613148,103,N,16.56,5.75,
605,103," Corporate",No,ELEANOR,CHANDLER,10564 CARMELA LN,DENVER,CO,80234,39.8879785486645,-105.004887027915,103,SW,17.59,6.31,
606,103," Home Office",No,CRYSTAL,MALDONADO,3153 E 133RD AVE,THORNTON,CO,80241,39.9349941012132,-104.947109204657,103,SW,28.73,13.41,
609,103," Corporate",No,ALARID,SANTORE,5260 VALLEJO WAY,DENVER,CO,80221,39.7922270042153,-105.014187054058,103,NW,19.18,7.8,
657,103," Consumer",No,CLAUDIA,CHAVEZ,11450 MELODY DR,DENVER,CO,80234,39.9047549258241,-104.994587595737,103,SW,19.79,7.88,
661,103," Consumer",No,SHLEBY,SCOTT,9621 INDEPENDENCE DR,BROOMFIELD,CO,80021,39.8731601325883,-105.095177243835,103,SE,4.44,1.87,
663,103," Home Office",No,SUSAN,SCHENK,8141 RALEIGH PL,WESTMINSTER,CO,80031,39.8446148925533,-105.046131444698,103,NW,8.71,3.03,
665,103," Corporate",No,CAROLIN,CARTIER,8463 EVERETT WAY,ARVADA,CO,80005,39.8519196364609,-105.097959846805,103,E,6.42,1.87,
666,103," Corporate",No,MARILYN,DALTON,6480 NEWCOMBE CT,ARVADA,CO,80004,39.8143491836735,-105.118151470575,103,NE,13.02,5.31,
673,103," Small Business",No,NOREEN,JACKSON,6391 W 60TH AVE,ARVADA,CO,80003,39.8056871325916,-105.06721,103,N,12.71,4.87,
674,103," Small Business",No,BRANDIE,HOPEK,385 STARLIGHT RD,DENVER,CO,80260,39.8541171325916,-104.991521385657,103,W,18.56,5.76,
678,103," Corporate",No,LINDA,MCVAY,6055 BROOKS DR,ARVADA,CO,80004,39.8073726129852,-105.107027047095,103,NE,17.64,5.86,
705,103," Consumer",No,RIKKI,SCHAMP,5510 E 130TH DR,THORNTON,CO,80241,39.9325840229811,-104.924022105837,103,SW,30.89,16.74,
708,103," Consumer",No,DANCE,LAUBHAN,7672 GARRISON CT,ARVADA,CO,80005,39.8356209029883,-105.102137070265,103,NE,11.69,3.63,
718,103," Corporate",Yes,SHARON,SANDERA,9404 OTIS ST,BROOMFIELD,CO,80021,39.8679612914277,-105.07025127378,103,SW,4.97,1.31,
768,103," Corporate",No,BRIDGET,SEARCY,8486 QUAY DR,ARVADA,CO,80003,39.8503192247081,-105.06682992356,103,NW,5.7,1.32,
776,103," Home Office",No,BARBARA,GRIM,5846 PIERCE ST,ARVADA,CO,80003,39.8030925,-105.072421499805,103,N,11.41,4.53,
780,103," Home Office",No,AUDREY,THOMPSON,10642 BREWER DR,DENVER,CO,80234,39.8896922768348,-105.002953402022,103,SW,18.38,6.39,
804,103," Small Business",No,DIANNE,FISHER,2001 LINCOLN ST,DENVER,CO,80202,39.7475268841548,-104.986258310105,103,NW,26.83,12.18,
833,103," Corporate",No,K,VEHAR,3562 E 141ST PL,BRIGHTON,CO,80602,39.952558906347,-104.945683709804,103,SW,31.14,18.71,
853,103," Small Business",Yes,MELISSA,WHITE,8050 HOLLAND CT,ARVADA,CO,80005,39.8426520979738,-105.102852719815,103,NE,7.41,2.44,
874,103," Small Business",No,BARBARA,BROOKS,9262 CODY LN,BROOMFIELD,CO,80021,39.8645967569605,-105.092493929463,103,SE,7.11,1.62,
894,103," Corporate",Yes,DENISE,HENASEY,14455 W 70TH DR,ARVADA,CO,80004,39.8245922786951,-105.161369986022,103,NE,16.58,6.7,
897,103," Small Business",No,EMILY,HALL,8345 YARROW ST,ARVADA,CO,80005,39.8482267130411,-105.08332605606,103,NE,3.48,1.12,
908,103," Home Office",Yes,JOAN,DELISA,8325 W 90TH PL,BROOMFIELD,CO,80021,39.8609471325916,-105.089700935358,103,SE,3.73,1.05,
923,103," Small Business",No,KATIE,WILLIAMS,1116 W 13TH AVE,DENVER,CO,80204,39.7367428674084,-105.00183,103,NW,25.03,14.01,
933,103," Small Business",No,CANDYCE,ZERN,6820 W 84TH CIR,ARVADA,CO,80003,39.8489738730742,-105.070921541128,103,NW,3.73,0.97,
947,103," Home Office",No,JEAN,PEEBLES,8095 HOLLAND CT,ARVADA,CO,80005,39.8423390683819,-105.103344993338,103,NE,6.74,2.37,
995,103," Small Business",No,ELIZABETH,SAROW,10915 W 103RD CT,BROOMFIELD,CO,80021,39.8843268585721,-105.12303777008,103,SE,8.67,3.81,
1027,103," Small Business",No,KELI,SCOTT,648 ALLISON ST,DENVER,CO,80214,39.7266968828747,-105.086331697746,103,N,28.59,10.37,
1031,103," Small Business",No,CYNTHIA,WYAT,9521 W 65TH AVE,ARVADA,CO,80004,39.8161015219013,-105.10407025637,103,NE,14.48,5.75,
1035,103," Home Office",No,LORENA,GEORGE,7141 BEECH ST,ARVADA,CO,80004,39.8263240188682,-105.149607199172,103,NE,14.18,5.79,
1053,103," Corporate",Yes,MARY,WETMORE,7988 W 82ND PL,ARVADA,CO,80005,39.8458797854926,-105.08646413106,103,NE,5.29,1.38,
1080,103," Corporate",No,VICTORIA,MILLETTE,8601 GARLAND CT,ARVADA,CO,80005,39.8517179670796,-105.101733010946,103,E,5.6,1.8,
1088,103," Corporate",Yes,J,LUPERCIO,7727 HARLAN ST,ARVADA,CO,80003,39.8366412547226,-105.062003694482,103,NW,8.14,3.15,
1103,103," Home Office",No,ANN,FURIMSKY,8201 W 9TH AVE,DENVER,CO,80214,39.7312771051734,-105.088463565569,103,N,27.92,11.2,
1106,103," Small Business",Yes,IVONNE,ANZURES,9826 NEWLAND CT,BROOMFIELD,CO,80021,39.874501744716,-105.069580078877,103,S,7.14,1.98,
1108,103," Small Business",No,ANGELA,EDINGTON-MOLYNEUX,4750 W 103RD CT,WESTMINSTER,CO,80031,39.882613191093,-105.047436649355,103,SW,10.42,3.73,
1109,103," Consumer",No,KATY,PAGE,13180 GRANT CIR W,THORNTON,CO,80241,39.9339245454279,-104.986574320273,103,SW,27.68,10.68,
1143,103," Home Office",No,LINDSAY,LINK,6026 ZINNIA CT,ARVADA,CO,80004,39.8059529744013,-105.145801492379,103,NE,19.16,7.13,
1150,103," Corporate",No,MARCI,THOMAS,101 E 88TH AVE,DENVER,CO,80229,39.8564666735095,-104.985985218431,103,W,16.56,6.02,
1183,103," Home Office",No,TRACY,WILLIAMS,7433 VANCE ST,ARVADA,CO,80003,39.8316988131202,-105.080018574509,103,N,7.27,2.24,
1226,103," Small Business",No,KRISTIE,HIGA,9553 GARRISON CT,BROOMFIELD,CO,80021,39.8681192440461,-105.104280232359,103,SE,7.86,2.46,
1263,103," Home Office",Yes,HEATHER,WHITE,6885 W 91ST CT,BROOMFIELD,CO,80021,39.8629903096129,-105.072497410119,103,SW,3.53,0.82,
1279,103," Corporate",Yes,SHULI,CHEN,3641 W 97TH AVE,WESTMINSTER,CO,80031,39.873078715138,-105.03681910408,103,SW,10.12,3.43,
1282,103," Small Business",Yes,ROSEMARIE,ORTEGON,3071 W 37TH AVE,DENVER,CO,80211,39.7675628416017,-105.026930136351,103,NW,21.95,8.79,
1291,103," Small Business",No,KELLI,CLARK,8934 WAGNER ST,WESTMINSTER,CO,80031,39.8591739177982,-105.047747157019,103,W,10.18,2.84,
1298,103," Home Office",No,ASHLEY,KLINE,8480 SHERIDAN BLVD,ARVADA,CO,80003,39.8509315872562,-105.052794890761,103,W,3.88,1.74,
1300,103," Home Office",No,ELIZABETH,LACEY,1726 FOREST PKWY,DENVER,CO,80220,39.7439774562591,-104.926830342403,103,NW,30.28,14.55,
1316,103," Home Office",Yes,ANGIE,REFFEL,9160 CARR CT,BROOMFIELD,CO,80021,39.8629359783003,-105.091538228321,103,SE,5.33,1.39,
1328,103," Small Business",No,ALEESA,BRAUER,3885 UTICA ST,DENVER,CO,80212,39.7709034033904,-105.045344105652,103,N,21.51,8.03,
1335,103," Small Business",No,SHERRI,SCHAFER,10260 W 84TH PL,ARVADA,CO,80005,39.8512696111088,-105.112399429091,103,E,6.49,2.41,
1340,103," Home Office",Yes,KATHLEEN,HIX,3223 W 111TH PL,WESTMINSTER,CO,80031,39.8972201974453,-105.027728683176,103,SW,15.31,5.8,
1363,103," Consumer",No,MURIEL,HENSLEY,8455 DOVER WAY,ARVADA,CO,80005,39.8498904948226,-105.092974835666,103,NE,5.85,1.74,
1368,103," Consumer",No,IDALIA,IBARRA,4585 VALLEJO ST,DENVER,CO,80211,39.7798330426668,-105.012865517189,103,NW,21.96,8.58,
1371,103," Corporate",No,CAROL,ASCHE,7085 OWENS ST,ARVADA,CO,80004,39.8251194660235,-105.119401815806,103,NE,11.16,4.59,
1372,103," Corporate",No,JAN,BAKER,431 WRIGHT ST,DENVER,CO,80228,39.7217271909609,-105.141160661761,103,N,28.69,15.36,
1374,103," Home Office",No,AMY,SPIRK,7672 GRAY WAY,ARVADA,CO,80003,39.8366357541105,-105.058906810091,103,NW,10.03,3.53,
1392,103," Corporate",Yes,VERONICA,BRUNK,8631 W 93RD PL,BROOMFIELD,CO,80021,39.8688446836685,-105.094547186037,103,SE,5.58,1.73,
1401,103," Corporate",No,SHARON,SASSO,12930 MONARCH CT,BROOMFIELD,CO,80020,39.9310518491887,-105.025947400646,103,SW,21.94,8.02,
1447,103," Small Business",No,JANET,OVERDIER,7633 NEWLAND ST,ARVADA,CO,80003,39.8355403385886,-105.071217095644,103,N,7.66,2.5,
1499,103," Home Office",No,JENNIFER,SCHIAVONE,3039 ASH ST,DENVER,CO,80207,39.7608122448224,-104.938484509843,103,NW,24.53,12.46,
1500,103," Home Office",No,LIZ,MCCRIGHT,300 GRANT ST,DENVER,CO,80203,39.7209233849582,-104.983571766997,103,NW,30.38,16.38,
1510,103," Corporate",Yes,CORINNE,HOGAN,5315 W 100TH CT,BROOMFIELD,CO,80020,39.8787519007709,-105.054477272007,103,SW,8.37,2.82,
1550,103," Consumer",Yes,JANET,HANSON,3939 W 99TH PL,WESTMINSTER,CO,80031,39.8776999324831,-105.038030756947,103,SW,12.31,3.91,
1552,103," Small Business",No,CAROL,ALBERTS,9801 XAVIER CT,WESTMINSTER,CO,80031,39.87576,-105.05093868918,103,SW,7.3,2.72,
1565,103," Small Business",No,VICKY,CHURCHMAN,10101 GAYLORD ST,DENVER,CO,80229,39.8810080127798,-104.959708684091,103,W,22.01,7.76,
1585,103," Corporate",No,JULIA,JAEKE,8433 W 79TH CT,ARVADA,CO,80005,39.8407287418971,-105.091449830271,103,NE,5.21,1.98,
1604,103," Small Business",No,CYNTHIA,CROSS,6494 W 80TH DR,ARVADA,CO,80003,39.8426350255331,-105.071302509816,103,N,6.66,1.89,
1654,103," Corporate",No,PEGGY,NANKERVIS,9394 W 13TH PL,DENVER,CO,80215,39.7368928674084,-105.101599591837,103,N,26.1,10.06,
1679,103," Consumer",No,JULIE,GRESSER,11450 COMMUNITY CENTER DR,DENVER,CO,80233,39.9039,-104.987101237452,103,SW,19.04,7.95,
1681,103," Consumer",No,REGINA,REYES,8100 W 51ST AVE,ARVADA,CO,80002,39.7885895800862,-105.089218829742,103,N,18.22,5.92,
1692,103," Consumer",No,DOROTHY,THURBER,140 DOVER ST,DENVER,CO,80226,39.7193497418445,-105.093641716742,103,N,28.86,11.01,
1693,103," Consumer",No,CHERLYN,DATEMA,11773 W 76TH LN,ARVADA,CO,80005,39.8383147319559,-105.130457191556,103,NE,10.97,4.21,
1707,103," Small Business",No,LACY,BALDWIN,8662 QUIGLEY ST,WESTMINSTER,CO,80031,39.854634396869,-105.042872206039,103,W,8.74,3.03,
1727,103," Small Business",Yes,REGINA,ZIMMERMAN,7736 QUAY ST,ARVADA,CO,80003,39.8376155282191,-105.072904323454,103,N,8.01,2.31,
